Localidade;Ano;Total;Indústria de Transformação;Indústria de Extração de Minerais;Serviços Industriais de Utilidade Pública;Construção Civil;Comércio;Serviços;Administração Pública Direta e Indireta;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca;Atividade não especificada ou classificada
Rio Quente;2018;3554;1;  ;  ;47;179;2830;464;33;0
Rio Verde;1999;16512;;6;63;1186;;;2673;1770;10814
Rio Verde;2000;17905;;9;65;832;;;1832;2057;13110
Rio Verde;2001;23600;;7;216;1387;;;3492;2083;16415
Rio Verde;2002;26018;;17;174;1057;;;3371;2663;18736
Rio Verde;2003;30714;;10;63;1178;;;4507;3207;21749
Rio Verde;2004;33035;13;;184;;1275;1366;3593;3435;23169
Rio Verde;2005;35776;17;;197;;1421;910;4570;3570;25091
Rio Verde;2006;37051;19;;229;;1232;848;5308;3910;25505
Rio Verde;2007;42278;32;;332;;1853;843;5517;4448;29253
Rio Verde;2008;45005;28;;312;;1406;1051;5471;5253;31484
Rio Verde;2009;45419;23;;299;;1179;1156;6345;5375;31042
Rio Verde;2010;47426;38;13594;140;10785;1818;1266;5879;5590;8316
Rio Verde;2011;51808;13865;65;106;2461;11141;11005;6856;6309;0
Rio Verde;2012;54018;14576;93;85;2726;11544;12277;6527;6190;0
Rio Verde;2013;57228;14383;100;106;2785;12152;14522;6754;6426;0
Rio Verde;2014;58051;14775;93;173;2562;12645;14458;6713;6632;0
Rio Verde;2015;58437;14008;77;172;2338;12160;14982;7400;7300;0
Rio Verde;2016;55127;12409;119;293;1637;11869;17373;4626;6801;0
Rio Verde;2017;57673;12821;99;319;1457;11932;20460;3839;6746;0
Rio Verde;2018;58814;13363;76;154;1349;12502;17557;7026;6787;0
Rubiataba;1999;1290;;2;5;  ;;;456;54;773
Rubiataba;2000;1529;;  ;4;  ;;;430;396;699
Rubiataba;2001;1609;;  ;5;  ;;;542;402;660
Rubiataba;2002;1702;;;5;;;;473;466;758
Rubiataba;2003;1544;;;4;6;;;456;281;797
Rubiataba;2004;1723;  ;;4;;  ;20;432;282;985
Rubiataba;2005;2052;  ;;5;;  ;24;471;574;978
Rubiataba;2006;2210;  ;;4;;14;25;385;778;1004
Rubiataba;2007;2110;  ;;5;;1;18;472;496;1118
Rubiataba;2008;2274;  ;;6;;2;17;514;603;1132
Rubiataba;2009;2390;  ;;6;;2;21;528;647;1186
Rubiataba;2010;2740;  ;542;7;437;3;21;498;840;392
Rubiataba;2011;3277;627;;7;22;522;447;581;1071;0
Rubiataba;2012;3324;644;;6;41;508;499;519;1107;0
Rubiataba;2013;3505;714;;2;15;463;534;629;1148;0
Rubiataba;2014;3668;831;;3;36;492;569;602;1135;0
Rubiataba;2015;3690;781;;2;16;454;610;657;1170;0
Rubiataba;2016;3574;733;;2;14;485;566;636;1138;0
Rubiataba;2017;3858;757;;;19;487;525;706;1364;0
Rubiataba;2018;3828;805;  ;1;22;461;590;651;1298;0
Sanclerlândia;1999;486;;  ;3;17;;;230;52;184
Sanclerlândia;2000;455;;28;3;  ;;;170;61;193
Sanclerlândia;2001;515;;  ;3;  ;;;212;62;238
Sanclerlândia;2002;580;;39;2;;;;213;67;259
Sanclerlândia;2003;500;;19;;15;;;183;70;213
Sanclerlândia;2004;496;21;;  ;;1;  ;170;83;221
Sanclerlândia;2005;622;  ;;3;;  ;4;148;122;345
Sanclerlândia;2006;734;31;;3;;  ;8;156;92;444
Sanclerlândia;2007;890;40;;2;;  ;7;116;81;644
Sanclerlândia;2008;1037;52;;3;;  ;6;145;64;767
Sanclerlândia;2009;1138;42;;6;;  ;8;160;85;837
Sanclerlândia;2010;1071;39;461;6;180;  ;5;149;87;144
Sanclerlândia;2011;1166;508;45;6;3;178;182;150;94;0
Sanclerlândia;2012;1217;573;20;4;28;200;174;140;78;0
Sanclerlândia;2013;1285;637;4;2;33;201;190;142;76;0
Sanclerlândia;2014;1255;548;3;1;24;224;215;156;84;0
Sanclerlândia;2015;1315;610;;1;5;251;205;159;84;0
Sanclerlândia;2016;1206;637;7;1;7;190;145;136;83;0
Sanclerlândia;2017;1394;678;4;;9;184;147;285;87;0
Sanclerlândia;2018;1356;654;1;  ;5;198;150;266;82;0
Santa Bárbara de Goiás;1999;362;;33;2;6;;;53;14;254
Santa Bárbara de Goiás;2000;403;;16;2;1;;;51;25;308
Santa Bárbara de Goiás;2001;546;;3;2;  ;;;132;28;381
Santa Bárbara de Goiás;2002;567;;3;2;;;;156;30;376
Santa Bárbara de Goiás;2003;576;;2;1;;;;166;34;373
Santa Bárbara de Goiás;2004;686;30;;1;;  ;3;277;36;339
Santa Bárbara de Goiás;2005;592;49;;1;;  ;6;173;41;322
Santa Bárbara de Goiás;2006;572;48;;1;;  ;5;179;51;288
Santa Bárbara de Goiás;2007;644;36;;1;;2;4;154;53;394
Santa Bárbara de Goiás;2008;731;3;;  ;;9;12;168;70;469
Santa Bárbara de Goiás;2009;887;22;;  ;;60;3;204;51;547
Santa Bárbara de Goiás;2010;1028;22;393;2;112;102;5;242;56;94
Santa Bárbara de Goiás;2011;1179;410;32;;133;111;149;273;71;0
Santa Bárbara de Goiás;2012;1128;357;35;;118;107;154;289;68;0
Santa Bárbara de Goiás;2013;1180;408;44;;101;87;145;325;70;0
Santa Bárbara de Goiás;2014;1028;387;24;;94;107;100;248;68;0
Santa Bárbara de Goiás;2015;1036;366;29;;83;93;113;281;71;0
Santa Bárbara de Goiás;2016;909;217;65;;89;64;107;287;80;0
Santa Bárbara de Goiás;2017;927;148;65;;90;44;96;406;78;0
Santa Bárbara de Goiás;2018;1156;179;55;  ;85;216;153;403;65;0
Santa Cruz de Goiás;1999;78;;  ;1;  ;;;  ;44;33
Santa Cruz de Goiás;2000;214;;  ;1;  ;;;85;94;34
Santa Cruz de Goiás;2001;263;;  ;1;  ;;;141;95;26
Santa Cruz de Goiás;2002;270;;;1;3;;;122;117;27
Santa Cruz de Goiás;2003;294;;2;1;;;;141;125;25
Santa Cruz de Goiás;2004;315;4;;1;;  ;3;138;146;23
Santa Cruz de Goiás;2005;355;4;;1;;5;5;166;154;20
Santa Cruz de Goiás;2006;330;6;;1;;  ;  ;145;147;31
Santa Cruz de Goiás;2007;405;9;;1;;  ;  ;157;197;41
Santa Cruz de Goiás;2008;408;4;;1;;  ;  ;186;181;36
Santa Cruz de Goiás;2009;381;14;;  ;;  ;  ;166;169;32
Santa Cruz de Goiás;2010;405;23;11;  ;20;  ;1;172;172;6
Santa Cruz de Goiás;2011;436;17;7;;;14;6;216;176;0
Santa Cruz de Goiás;2012;444;13;8;;;14;12;175;222;0
Santa Cruz de Goiás;2013;481;12;7;;;13;7;221;221;0
Santa Cruz de Goiás;2014;504;15;7;;;25;11;220;226;0
Santa Cruz de Goiás;2015;603;15;8;;;17;39;286;238;0
Santa Cruz de Goiás;2016;550;15;5;;;12;26;247;245;0
Santa Cruz de Goiás;2017;537;11;3;;;22;24;230;247;0
Santa Cruz de Goiás;2018;528;11;2;  ;  ;17;41;208;249;0
Santa Fé de Goiás;1999;606;;  ;2;23;;;179;198;204
Santa Fé de Goiás;2000;669;;  ;2;29;;;185;133;320
Santa Fé de Goiás;2001;660;;  ;2;35;;;155;151;317
Santa Fé de Goiás;2002;733;;;2;3;;;269;118;341
Santa Fé de Goiás;2003;755;;;2;;;;234;117;402
Santa Fé de Goiás;2004;851;  ;;1;;51;  ;195;135;469
Santa Fé de Goiás;2005;1019;  ;;1;;  ;  ;227;143;648
Santa Fé de Goiás;2006;1072;  ;;2;;35;  ;226;149;660
Santa Fé de Goiás;2007;1082;  ;;2;;35;  ;237;232;576
Santa Fé de Goiás;2008;513;  ;;1;;36;  ;207;211;58
Santa Fé de Goiás;2009;1193;  ;;  ;;1;  ;303;160;729
Santa Fé de Goiás;2010;1228;  ;677;  ;46;1;  ;303;171;30
Santa Fé de Goiás;2011;1354;803;;;15;39;30;280;187;0
Santa Fé de Goiás;2012;1578;1017;;;15;55;21;297;173;0
Santa Fé de Goiás;2013;1616;1079;;;;57;23;271;186;0
Santa Fé de Goiás;2014;1527;961;;;;67;24;283;192;0
Santa Fé de Goiás;2015;1466;890;;;;69;30;277;200;0
Santa Fé de Goiás;2016;1578;1048;;;;65;41;204;220;0
Santa Fé de Goiás;2017;1686;1076;;;;61;56;289;204;0
Santa Fé de Goiás;2018;1718;1035;  ;  ;  ;57;71;301;254;0
Santa Helena de Goiás;1999;3148;;  ;16;85;;;829;943;1275
Santa Helena de Goiás;2000;3304;;  ;15;22;;;706;1166;1395
Santa Helena de Goiás;2001;3542;;  ;21;20;;;1056;1091;1354
Santa Helena de Goiás;2002;3881;;;18;2;;;1177;847;1837
Santa Helena de Goiás;2003;4680;;;17;26;;;1210;959;2468
Santa Helena de Goiás;2004;4784;  ;;12;;73;55;1143;1287;2214
Santa Helena de Goiás;2005;4815;  ;;11;;18;292;1274;1004;2216
Santa Helena de Goiás;2006;5121;  ;;11;;96;48;1193;554;3219
Santa Helena de Goiás;2007;5193;  ;;12;;27;66;1210;788;3090
Santa Helena de Goiás;2008;5663;2;;10;;27;85;1280;950;3309
Santa Helena de Goiás;2009;5683;  ;;10;;32;78;1289;1435;2839
Santa Helena de Goiás;2010;6055;1;1006;6;1116;94;68;1261;1398;1105
Santa Helena de Goiás;2011;7201;1881;;6;493;1235;1459;1243;884;0
Santa Helena de Goiás;2012;8225;2030;;5;939;1291;1627;1178;1155;0
Santa Helena de Goiás;2013;9065;1795;;5;1189;1425;1940;1258;1453;0
Santa Helena de Goiás;2014;8964;2138;;3;742;1459;1949;1343;1330;0
Santa Helena de Goiás;2015;7157;1472;;3;76;1390;1810;1307;1099;0
Santa Helena de Goiás;2016;7574;1513;;3;66;1336;1796;1319;1541;0
Santa Helena de Goiás;2017;6872;1070;9;1;75;1421;1623;1461;1212;0
Santa Helena de Goiás;2018;6698;794;10;  ;75;1500;1756;1343;1220;0
Santa Isabel;1999;228;;  ;  ;  ;;;161;57;10
Santa Isabel;2000;277;;  ;  ;  ;;;163;106;8
Santa Isabel;2001;297;;  ;  ;  ;;;179;113;5
Santa Isabel;2002;248;;;;;;;201;41;6
Santa Isabel;2003;249;;;;;;;197;46;6
Santa Isabel;2004;278;  ;;  ;;  ;  ;218;49;11
Santa Isabel;2005;296;  ;;  ;;  ;24;216;44;12
Santa Isabel;2006;267;  ;;  ;;  ;2;214;41;10
Santa Isabel;2007;297;  ;;  ;;  ;3;215;70;9
Santa Isabel;2008;354;  ;;  ;;  ;3;260;79;12
Santa Isabel;2009;391;  ;;  ;;  ;2;298;77;14
Santa Isabel;2010;399;  ;3;  ;13;  ;2;288;88;5
Santa Isabel;2011;390;3;;;;14;7;264;102;0
Santa Isabel;2012;424;3;;;;14;8;277;122;0
Santa Isabel;2013;419;2;;;;17;10;272;118;0
Santa Isabel;2014;399;4;;;;14;8;268;105;0
Santa Isabel;2015;413;;;;;13;10;264;126;0
Santa Isabel;2016;364;;;;;18;8;211;127;0
Santa Isabel;2017;418;;5;;;14;8;249;142;0
Santa Isabel;2018;393;  ;  ;  ;  ;11;7;229;146;0
Santa Rita do Araguaia;1999;315;;  ;2;  ;;;153;82;78
Santa Rita do Araguaia;2000;305;;  ;1;  ;;;159;77;68
Santa Rita do Araguaia;2001;339;;  ;2;  ;;;146;105;86
Santa Rita do Araguaia;2002;405;;;2;;;;157;141;105
Santa Rita do Araguaia;2003;400;;;1;;;;133;143;123
Santa Rita do Araguaia;2004;385;  ;;1;;  ;  ;127;130;127
Santa Rita do Araguaia;2005;476;  ;;1;;2;  ;182;128;163
Santa Rita do Araguaia;2006;483;  ;;1;;  ;  ;188;118;176
Santa Rita do Araguaia;2007;507;  ;;1;;  ;  ;182;149;175
Santa Rita do Araguaia;2008;471;  ;;1;;  ;6;155;130;179
Santa Rita do Araguaia;2009;555;  ;;2;;  ;4;215;132;202
Santa Rita do Araguaia;2010;693;  ;7;20;181;2;4;217;163;99
Santa Rita do Araguaia;2011;786;10;;23;1;239;127;216;170;0
Santa Rita do Araguaia;2012;723;17;;7;2;267;108;143;179;0
Santa Rita do Araguaia;2013;865;21;;19;8;277;92;245;203;0
Santa Rita do Araguaia;2014;867;25;;;1;260;163;203;215;0
Santa Rita do Araguaia;2015;795;20;;;;283;115;177;200;0
Santa Rita do Araguaia;2016;674;19;;5;1;231;83;150;185;0
Santa Rita do Araguaia;2017;720;11;;;1;220;69;219;200;0
Santa Rita do Araguaia;2018;717;18;  ;  ;4;205;72;221;197;0
Santa Rita do Novo Destino;1999;163;;  ;  ;  ;;;125;22;16
Santa Rita do Novo Destino;2000;133;;  ;  ;  ;;;96;20;17
Santa Rita do Novo Destino;2001;136;;  ;  ;  ;;;111;12;13
Santa Rita do Novo Destino;2002;143;;;;;;;123;17;3
Santa Rita do Novo Destino;2003;152;;;;;;;124;10;18
Santa Rita do Novo Destino;2004;151;  ;;  ;;  ;  ;120;21;10
Santa Rita do Novo Destino;2005;171;1;;  ;;  ;  ;138;28;4
Santa Rita do Novo Destino;2006;159;  ;;  ;;  ;  ;129;25;5
Santa Rita do Novo Destino;2007;197;2;;  ;;  ;  ;152;33;10
Santa Rita do Novo Destino;2008;148;1;;  ;;  ;  ;94;38;15
Santa Rita do Novo Destino;2009;284;2;;  ;;  ;  ;192;84;6
Santa Rita do Novo Destino;2010;259;1;;  ;5;  ;  ;148;88;17
Santa Rita do Novo Destino;2011;282;;2;;7;4;5;180;84;0
Santa Rita do Novo Destino;2012;213;;2;;;9;7;128;67;0
Santa Rita do Novo Destino;2013;402;;2;;;10;21;178;191;0
Santa Rita do Novo Destino;2014;441;;1;;;1;21;203;215;0
Santa Rita do Novo Destino;2015;517;;1;;2;6;49;200;259;0
Santa Rita do Novo Destino;2016;516;;1;;3;7;44;160;301;0
Santa Rita do Novo Destino;2017;629;1;73;;1;6;41;179;328;0
Santa Rita do Novo Destino;2018;723;  ;94;  ;  ;6;70;207;346;0
Santa Rosa de Goiás;1999;141;;  ;2;3;;;100;18;18
Santa Rosa de Goiás;2000;59;;  ;2;1;;;1;23;32
Santa Rosa de Goiás;2001;36;;  ;2;1;;;1;17;15
Santa Rosa de Goiás;2002;158;;;2;;;;118;18;20
Santa Rosa de Goiás;2003;166;;;;;;;127;20;19
Santa Rosa de Goiás;2004;172;  ;;  ;;  ;  ;134;25;13
Santa Rosa de Goiás;2005;220;  ;;2;;1;  ;170;31;16
Santa Rosa de Goiás;2006;224;  ;;2;;1;1;168;36;16
Santa Rosa de Goiás;2007;235;  ;;2;;1;1;180;31;20
Santa Rosa de Goiás;2008;223;  ;;2;;1;1;169;26;24
Santa Rosa de Goiás;2009;272;  ;;  ;;1;1;205;32;33
Santa Rosa de Goiás;2010;299;  ;30;  ;19;1;2;217;26;4
Santa Rosa de Goiás;2011;280;20;;;1;23;8;200;28;0
Santa Rosa de Goiás;2012;324;20;;;;27;10;232;35;0
Santa Rosa de Goiás;2013;89;16;;;;23;7;9;34;0
Santa Rosa de Goiás;2014;365;56;;;;36;9;217;47;0
Santa Rosa de Goiás;2015;337;44;;;;39;10;207;37;0
Santa Rosa de Goiás;2016;340;43;;;;43;13;203;38;0
Santa Rosa de Goiás;2017;319;36;;;;32;11;199;41;0
Santa Rosa de Goiás;2018;328;44;  ;  ;  ;41;9;193;41;0
Santa Tereza de Goiás;1999;250;;  ;2;  ;;;180;42;26
Santa Tereza de Goiás;2000;210;;  ;2;  ;;;147;36;25
Santa Tereza de Goiás;2001;277;;  ;1;  ;;;194;52;30
Santa Tereza de Goiás;2002;291;;;2;;;;203;51;35
Santa Tereza de Goiás;2003;311;;;1;;;;215;59;36
Santa Tereza de Goiás;2004;276;  ;;2;;13;  ;154;68;39
Santa Tereza de Goiás;2005;319;  ;;2;;  ;  ;198;90;29
Santa Tereza de Goiás;2006;358;  ;;2;;1;  ;216;86;53
Santa Tereza de Goiás;2007;348;  ;;  ;;  ;  ;232;83;33
Santa Tereza de Goiás;2008;388;  ;;  ;;2;  ;263;87;36
Santa Tereza de Goiás;2009;382;  ;;  ;;  ;  ;258;86;38
Santa Tereza de Goiás;2010;406;1;2;  ;28;  ;  ;261;88;26
Santa Tereza de Goiás;2011;388;2;;;;29;25;254;78;0
Santa Tereza de Goiás;2012;369;6;1;;;29;120;142;71;0
Santa Tereza de Goiás;2013;441;12;;;;33;19;295;82;0
Santa Tereza de Goiás;2014;399;8;1;;;29;17;267;77;0
Santa Tereza de Goiás;2015;434;3;;;;31;19;289;92;0
Santa Tereza de Goiás;2016;402;2;;;;32;17;257;94;0
Santa Tereza de Goiás;2017;442;2;2;;;34;15;299;90;0
Santa Tereza de Goiás;2018;421;1;1;  ;  ;33;56;245;85;0
Santa Terezinha de Goiás;1999;489;;  ;2;  ;;;385;27;75
Santa Terezinha de Goiás;2000;514;;  ;2;  ;;;389;34;89
Santa Terezinha de Goiás;2001;531;;  ;3;6;;;374;37;111
Santa Terezinha de Goiás;2002;616;;;2;2;;;445;47;120
Santa Terezinha de Goiás;2003;657;;;1;3;;;479;44;130
Santa Terezinha de Goiás;2004;668;  ;;1;;  ;11;445;56;155
Santa Terezinha de Goiás;2005;795;  ;;6;;  ;11;541;78;159
Santa Terezinha de Goiás;2006;812;  ;;9;;  ;  ;543;86;174
Santa Terezinha de Goiás;2007;783;3;;9;;13;  ;474;81;203
Santa Terezinha de Goiás;2008;764;  ;;10;;  ;1;442;96;215
Santa Terezinha de Goiás;2009;838;  ;;9;;3;1;499;97;229
Santa Terezinha de Goiás;2010;878;  ;59;8;183;1;3;454;92;78
Santa Terezinha de Goiás;2011;936;70;;7;70;185;89;436;79;0
Santa Terezinha de Goiás;2012;832;56;1;6;5;188;99;391;86;0
Santa Terezinha de Goiás;2013;914;55;1;12;4;205;104;438;95;0
Santa Terezinha de Goiás;2014;947;60;1;13;1;224;124;435;89;0
Santa Terezinha de Goiás;2015;967;52;1;12;10;220;133;452;87;0
Santa Terezinha de Goiás;2016;1009;50;1;12;10;212;130;515;79;0
Santa Terezinha de Goiás;2017;830;47;;;2;183;113;393;92;0
Santa Terezinha de Goiás;2018;967;51;1;  ;2;238;127;455;93;0
Santo Antônio da Barra;1999;221;;  ;1;  ;;;190;23;7
Santo Antônio da Barra;2000;155;;  ;1;  ;;;99;48;7
Santo Antônio da Barra;2001;308;;  ;1;  ;;;214;83;10
Santo Antônio da Barra;2002;286;;;1;;;;217;64;4
Santo Antônio da Barra;2003;372;;;1;;;;238;118;15
Santo Antônio da Barra;2004;370;  ;;1;;  ;  ;230;119;20
Santo Antônio da Barra;2005;374;  ;;1;;  ;2;251;102;18
Santo Antônio da Barra;2006;350;  ;;1;;  ;1;193;130;25
Santo Antônio da Barra;2007;504;  ;;1;;81;  ;281;109;32
Santo Antônio da Barra;2008;353;  ;;1;;69;  ;125;130;28
Santo Antônio da Barra;2009;414;  ;;1;;13;  ;242;118;40
Santo Antônio da Barra;2010;548;  ;61;1;51;8;9;249;167;2
Santo Antônio da Barra;2011;882;12;;1;;36;40;270;523;0
Santo Antônio da Barra;2012;707;194;;;1;38;47;105;322;0
Santo Antônio da Barra;2013;915;194;;;4;50;62;304;301;0
Santo Antônio da Barra;2014;972;437;;;12;56;111;2;354;0
Santo Antônio da Barra;2015;1187;434;;;;57;70;313;313;0
Santo Antônio da Barra;2016;1041;421;;;4;41;49;180;346;0
Santo Antônio da Barra;2017;1080;384;;;3;37;52;311;293;0
Santo Antônio da Barra;2018;1086;332;  ;  ;8;39;51;316;340;0
Santo Antônio de Goiás;1999;517;;  ;1;  ;;;107;12;397
Santo Antônio de Goiás;2000;684;;  ;1;29;;;148;26;480
Santo Antônio de Goiás;2001;687;;  ;  ;18;;;179;35;455
Santo Antônio de Goiás;2002;824;;;;15;;;206;45;558
Santo Antônio de Goiás;2003;782;;;;54;;;200;55;473
Santo Antônio de Goiás;2004;720;  ;;  ;;35;3;191;45;446
Santo Antônio de Goiás;2005;701;  ;;  ;;13;10;201;54;423
Santo Antônio de Goiás;2006;937;  ;;  ;;29;2;188;53;665
Santo Antônio de Goiás;2007;1172;  ;;  ;;58;  ;215;52;847
Santo Antônio de Goiás;2008;1414;  ;;2;;168;7;221;84;932
Santo Antônio de Goiás;2009;1116;  ;;  ;;86;7;230;76;717
Santo Antônio de Goiás;2010;1272;  ;58;  ;56;162;15;233;69;679
Santo Antônio de Goiás;2011;1582;79;;1;276;78;822;240;86;0
Santo Antônio de Goiás;2012;1758;178;;1;352;84;821;242;80;0
Santo Antônio de Goiás;2013;1847;229;;4;523;83;651;290;67;0
Santo Antônio de Goiás;2014;1969;214;;9;590;94;675;289;98;0
Santo Antônio de Goiás;2015;1942;183;;4;501;140;755;267;92;0
Santo Antônio de Goiás;2016;1939;117;;6;490;130;787;269;140;0
Santo Antônio de Goiás;2017;1986;108;;6;546;115;831;268;112;0
Santo Antônio de Goiás;2018;2209;248;  ;5;461;257;826;276;136;0
Santo Antônio do Descoberto;1999;1475;;  ;15;2;;;624;44;790
Santo Antônio do Descoberto;2000;1793;;  ;1;2;;;855;34;901
Santo Antônio do Descoberto;2001;2490;;  ;2;21;;;1436;49;982
Santo Antônio do Descoberto;2002;2444;;;1;8;;;1398;41;996
Santo Antônio do Descoberto;2003;2444;;;1;24;;;1417;61;941
Santo Antônio do Descoberto;2004;2752;  ;;2;;75;5;1298;299;1073
Santo Antônio do Descoberto;2005;2980;  ;;1;;7;59;1732;51;1130
Santo Antônio do Descoberto;2006;3329;  ;;3;;28;59;2023;72;1144
Santo Antônio do Descoberto;2007;3580;  ;;4;;46;16;2034;82;1398
Santo Antônio do Descoberto;2008;3729;  ;;3;;84;16;2136;91;1399
Santo Antônio do Descoberto;2009;2042;  ;;3;;180;11;20;119;1709
Santo Antônio do Descoberto;2010;4632;10;132;4;787;98;7;2481;136;977
Santo Antônio do Descoberto;2011;4876;193;14;3;158;901;964;2534;109;0
Santo Antônio do Descoberto;2012;4831;191;11;12;161;897;957;2481;121;0
Santo Antônio do Descoberto;2013;5497;222;8;14;124;1036;1013;2957;123;0
Santo Antônio do Descoberto;2014;4723;183;11;16;151;1039;1029;2166;128;0
Santo Antônio do Descoberto;2015;4640;142;2;15;48;1035;1257;1989;152;0
Santo Antônio do Descoberto;2016;4364;103;3;58;45;957;1339;1713;146;0
Santo Antônio do Descoberto;2017;6070;83;4;17;102;949;1588;3193;134;0
Santo Antônio do Descoberto;2018;5739;71;6;24;48;887;4024;541;138;0
São Domingos;1999;222;;  ;1;3;;;158;29;31
São Domingos;2000;245;;  ;1;  ;;;170;36;38
São Domingos;2001;265;;  ;1;  ;;;192;27;45
São Domingos;2002;264;;;1;;;;149;65;49
São Domingos;2003;292;;;1;;;;158;80;53
São Domingos;2004;335;  ;;1;;  ;  ;178;95;61
São Domingos;2005;476;  ;;1;;  ;  ;293;114;68
São Domingos;2006;541;  ;;3;;  ;  ;351;124;63
São Domingos;2007;856;3;;9;;271;  ;359;109;105
São Domingos;2008;776;7;;12;;172;  ;347;119;119
São Domingos;2009;871;  ;;19;;2;  ;437;260;153
São Domingos;2010;873;  ;1;20;82;  ;  ;425;243;102
São Domingos;2011;881;1;6;26;;99;74;466;209;0
São Domingos;2012;717;;5;16;9;73;67;388;159;0
São Domingos;2013;740;;3;17;25;84;55;413;143;0
São Domingos;2014;759;3;5;19;;86;59;415;172;0
São Domingos;2015;804;4;5;19;3;91;86;431;165;0
São Domingos;2016;732;4;3;5;;93;53;394;180;0
São Domingos;2017;806;1;4;13;2;99;69;458;160;0
São Domingos;2018;814;  ;4;12;4;99;70;457;168;0
São Francisco de Goiás;1999;313;;  ;3;22;;;152;44;92
São Francisco de Goiás;2000;321;;  ;3;  ;;;146;40;132
São Francisco de Goiás;2001;390;;  ;3;  ;;;187;55;145
São Francisco de Goiás;2002;449;;3;3;;;;215;59;169
São Francisco de Goiás;2003;464;;4;;;;;196;64;200
São Francisco de Goiás;2004;519;3;;  ;;  ;14;189;79;234
São Francisco de Goiás;2005;448;1;;3;;  ;21;93;80;250
São Francisco de Goiás;2006;548;4;;3;;2;2;207;68;262
São Francisco de Goiás;2007;598;2;;3;;  ;2;226;78;287
São Francisco de Goiás;2008;526;1;;3;;2;2;202;68;248
São Francisco de Goiás;2009;660;  ;;  ;;1;28;254;77;300
São Francisco de Goiás;2010;689;11;175;  ;124;  ;33;245;65;36
São Francisco de Goiás;2011;697;182;10;;;141;68;231;65;0
São Francisco de Goiás;2012;691;211;6;;;125;44;223;82;0
São Francisco de Goiás;2013;795;262;5;;;119;64;262;83;0
São Francisco de Goiás;2014;838;232;9;;2;159;67;261;108;0
São Francisco de Goiás;2015;894;273;7;;;161;85;253;115;0
São Francisco de Goiás;2016;824;204;4;;;118;111;220;167;0
São Francisco de Goiás;2017;906;213;3;;;104;91;282;213;0
São Francisco de Goiás;2018;848;188;1;  ;  ;99;88;250;222;0
São João d'Aliança;1999;443;;26;2;  ;;;214;107;94
São João d'Aliança;2000;490;;27;2;  ;;;228;130;103
São João d'Aliança;2001;478;;  ;2;  ;;;244;124;108
São João d'Aliança;2002;549;;27;2;;;;241;151;128
São João d'Aliança;2003;591;;17;2;;;;249;155;168
São João d'Aliança;2004;647;13;;3;;  ;26;227;177;201
São João d'Aliança;2005;739;  ;;14;;6;29;304;182;204
São João d'Aliança;2006;831;16;;15;;5;9;373;209;204
São João d'Aliança;2007;835;33;;12;;  ;6;372;223;189
São João d'Aliança;2008;905;25;;9;;  ;2;375;250;244
São João d'Aliança;2009;997;18;;13;;  ;10;392;325;239
São João d'Aliança;2010;981;25;31;10;157;  ;9;380;282;87
São João d'Aliança;2011;1057;27;19;3;;185;128;382;313;0
São João d'Aliança;2012;1148;26;1;;24;209;129;434;325;0
São João d'Aliança;2013;1267;43;8;;1;220;145;437;413;0
São João d'Aliança;2014;1283;47;;;3;227;157;462;387;0
São João d'Aliança;2015;1304;31;;;3;273;159;434;404;0
São João d'Aliança;2016;1382;21;;;2;266;161;482;450;0
São João d'Aliança;2017;1375;26;;;2;260;162;428;497;0
São João d'Aliança;2018;1413;31;  ;  ;6;300;182;403;491;0
São João da Paraúna;1999;129;;  ;1;  ;;;87;28;13
São João da Paraúna;2000;123;;  ;  ;  ;;;82;32;9
São João da Paraúna;2001;134;;  ;  ;  ;;;85;35;14
São João da Paraúna;2002;161;;;;;;;115;32;14
São João da Paraúna;2003;171;;;;;;;113;39;19
São João da Paraúna;2004;173;  ;;  ;;  ;  ;114;41;18
São João da Paraúna;2005;199;  ;;  ;;  ;  ;142;40;17
São João da Paraúna;2006;169;  ;;  ;;  ;  ;113;33;23
São João da Paraúna;2007;191;  ;;  ;;  ;  ;136;31;24
São João da Paraúna;2008;208;  ;;  ;;  ;  ;169;27;12
São João da Paraúna;2009;219;  ;;  ;;  ;  ;144;35;40
São João da Paraúna;2010;224;  ;6;  ;11;  ;  ;139;44;24
São João da Paraúna;2011;237;7;;;;13;23;142;52;0
São João da Paraúna;2012;259;6;;;;11;51;152;39;0
São João da Paraúna;2013;250;8;;;;11;80;108;43;0
São João da Paraúna;2014;250;8;;;;16;75;112;39;0
São João da Paraúna;2015;295;25;;;;29;62;119;60;0
São João da Paraúna;2016;249;25;;;;31;56;87;50;0
São João da Paraúna;2017;237;25;;;;11;41;94;66;0
São João da Paraúna;2018;256;25;  ;  ;  ;14;47;101;69;0
São Luis de Montes Belos;1999;2431;;19;10;83;;;581;185;1553
São Luis de Montes Belos;2000;2926;;15;9;45;;;581;216;2060
São Luis de Montes Belos;2001;3513;;41;7;144;;;716;225;2380
São Luis de Montes Belos;2002;3533;;11;8;94;;;694;238;2488
São Luis de Montes Belos;2003;3632;;3;6;101;;;694;241;2587
São Luis de Montes Belos;2004;3735;7;;4;;34;115;613;238;2724
São Luis de Montes Belos;2005;3784;3;;5;;10;138;730;230;2668
