Localidade;Ano;Total;Indústria de Transformação;Indústria de Extração de Minerais;Serviços Industriais de Utilidade Pública;Construção Civil;Comércio;Serviços;Administração Pública Direta e Indireta;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca;Atividade não especificada ou classificada
Firminópolis;2012;307;139;;;;73;34;;61;
Firminópolis;2013;294;118;;;;87;65;;24;
Firminópolis;2014;329;163;;1;;81;54;;30;
Firminópolis;2015;305;107;;;;99;59;;40;
Firminópolis;2016;314;110;;;1;89;82;;32;
Firminópolis;2017;440;166;;;33;96;111;1;33;
Firminópolis;2018;134;0;0;0;0;17;10;0;107;134
Flores de Goiás;1999;57;3;;;4;16;16;;17;1
Flores de Goiás;2000;59;;;;15;4;5;;35;
Flores de Goiás;2001;92;1;;;;12;1;;78;
Flores de Goiás;2002;78;1;;;;24;;;53;
Flores de Goiás;2003;107;;;;;22;;;85;
Flores de Goiás;2004;113;1;;;7;10;1;;94;
Flores de Goiás;2005;213;4;;;;20;2;;187;
Flores de Goiás;2006;258;4;;;;10;36;;208;
Flores de Goiás;2007;131;;;;;5;15;;111;
Flores de Goiás;2008;72;;;;;6;10;;56;
Flores de Goiás;2009;76;;;;;15;4;;57;
Flores de Goiás;2010;107;3;;;;18;6;;80;
Flores de Goiás;2011;5177;;;;;13;21;;94;
Flores de Goiás;2012;143;;;;;8;15;;120;
Flores de Goiás;2013;100;;;;;10;12;;78;
Flores de Goiás;2014;136;;;;;11;13;;112;
Flores de Goiás;2015;122;;;;;10;15;;97;
Flores de Goiás;2016;118;;;;;10;11;;97;
Flores de Goiás;2017;130;;;;;10;5;;115;
Flores de Goiás;2018;9576;416;32;25;139;1857;2621;0;4486;9576
Formosa;1999;2157;263;20;20;98;848;800;7;97;4
Formosa;2000;1931;128;13;10;191;626;487;;473;3
Formosa;2001;1779;129;13;13;107;678;535;;304;
Formosa;2002;1640;92;17;1;182;707;452;;189;
Formosa;2003;1895;72;18;;195;801;534;;275;
Formosa;2004;2749;137;30;22;212;1081;522;;745;
Formosa;2005;3186;120;27;47;185;985;630;;1192;
Formosa;2006;2613;173;25;18;165;936;773;;523;
Formosa;2007;3406;161;66;;510;1018;648;;1003;
Formosa;2008;3334;264;38;;125;1164;705;;1038;
Formosa;2009;4068;393;32;;279;1175;689;;1500;
Formosa;2010;6156;498;44;;250;1817;913;;2634;
Formosa;2011;67;472;89;;313;1907;1130;;1266;
Formosa;2012;8853;475;35;;593;1795;1479;;4476;
Formosa;2013;8604;614;26;1;167;1910;1420;1;4465;
Formosa;2014;7279;545;56;1;170;1906;1939;1;2661;
Formosa;2015;8440;371;44;2;316;1575;2150;;3982;
Formosa;2016;8538;340;25;1;213;1641;2290;;4028;
Formosa;2017;10452;372;29;15;167;2242;3148;;4479;
Formosa;2018;111;1;1;0;25;50;13;0;21;111
Formoso;1999;29;1;12;;3;1;2;;10;
Formoso;2000;21;1;8;2;1;;;;9;
Formoso;2001;27;8;4;1;4;5;2;;3;
Formoso;2002;23;3;4;;2;6;2;;6;
Formoso;2003;37;2;2;;3;17;2;;11;
Formoso;2004;41;3;6;1;4;13;2;;12;
Formoso;2005;63;1;5;;1;14;5;;37;
Formoso;2006;49;;2;;7;9;2;;29;
Formoso;2007;27;;7;;;4;;;16;
Formoso;2008;67;1;7;;;15;3;;41;
Formoso;2009;53;1;2;;;22;6;;22;
Formoso;2010;62;4;2;;1;25;10;;20;
Formoso;2011;120;1;;;3;28;8;;27;
Formoso;2012;57;1;5;;;19;5;;27;
Formoso;2013;172;;7;;112;30;4;;19;
Formoso;2014;82;2;;;30;35;4;;11;
Formoso;2015;66;1;;;5;35;7;;18;
Formoso;2016;68;1;;;2;41;4;;20;
Formoso;2017;59;;1;;9;30;3;;16;
Formoso;2018;547;49;0;0;47;99;281;7;64;547
Gameleira de Goiás;1999;;;;;;;;;;
Gameleira de Goiás;2000;;;;;;;;;;
Gameleira de Goiás;2001;;;;;;;;;;
Gameleira de Goiás;2002;11;;;;;;;;11;
Gameleira de Goiás;2003;17;;;;1;2;;;14;
Gameleira de Goiás;2004;22;;;;;6;;;16;
Gameleira de Goiás;2005;20;;;;;7;;;13;
Gameleira de Goiás;2006;44;7;;;;2;1;;34;
Gameleira de Goiás;2007;77;18;;;;4;1;;54;
Gameleira de Goiás;2008;96;9;;;;5;2;;80;
Gameleira de Goiás;2009;67;2;;;;3;1;;61;
Gameleira de Goiás;2010;118;3;;;;12;;;103;
Gameleira de Goiás;2011;71;10;;;;7;;;103;
Gameleira de Goiás;2012;99;6;;;;10;;;83;
Gameleira de Goiás;2013;138;12;;;;15;4;;107;
Gameleira de Goiás;2014;140;38;;;;19;1;;82;
Gameleira de Goiás;2015;100;27;;;;12;2;;59;
Gameleira de Goiás;2016;100;19;;;;9;;;72;
Gameleira de Goiás;2017;115;14;;;;45;1;;55;
Gameleira de Goiás;2018;9858;878;2;343;1220;2023;5290;1;101;9858
Goianápolis;1999;132;28;;2;5;55;10;;20;12
Goianápolis;2000;108;36;;3;;19;25;;25;
Goianápolis;2001;169;100;;1;4;11;14;;39;
Goianápolis;2002;107;48;;;30;8;9;;12;
Goianápolis;2003;155;59;;;14;10;7;;65;
Goianápolis;2004;251;95;2;;;19;11;;124;
Goianápolis;2005;200;68;1;;2;36;19;;74;
Goianápolis;2006;281;100;5;;3;78;49;;46;
Goianápolis;2007;286;66;5;;11;65;36;;103;
Goianápolis;2008;245;78;5;;16;85;24;;37;
Goianápolis;2009;241;67;5;;;99;27;;43;
Goianápolis;2010;366;136;16;;6;99;36;;73;
Goianápolis;2011;399;106;14;3;14;110;57;;95;
Goianápolis;2012;431;164;5;2;51;103;36;;70;
Goianápolis;2013;489;100;3;1;22;95;155;;113;
Goianápolis;2014;580;197;15;2;51;135;109;;71;
Goianápolis;2015;502;150;17;1;9;146;106;;73;
Goianápolis;2016;305;76;8;;2;88;39;;92;
Goianápolis;2017;489;189;8;;11;113;50;;118;
Goianápolis;2018;490;168;1;0;65;117;67;0;72;490
Goiandira;1999;55;28;;;2;5;12;;8;
Goiandira;2000;150;12;;;1;12;107;;18;
Goiandira;2001;125;15;;;;24;60;;26;
Goiandira;2002;164;32;;;;16;80;;36;
Goiandira;2003;129;29;;;;13;52;;35;
Goiandira;2004;97;26;;;;23;4;;44;
Goiandira;2005;88;26;;;;16;7;;39;
Goiandira;2006;92;41;;;;12;9;;30;
Goiandira;2007;102;33;;;;30;13;;26;
Goiandira;2008;141;45;;;;35;44;;17;
Goiandira;2009;160;32;;;9;61;18;;40;
Goiandira;2010;146;38;;;20;28;18;;42;
Goiandira;2011;171;45;2;;28;30;16;;50;
Goiandira;2012;145;28;14;;19;27;17;;40;
Goiandira;2013;215;48;4;;64;39;10;;50;
Goiandira;2014;211;58;13;;44;32;12;1;51;
Goiandira;2015;247;42;7;;95;44;13;2;44;
Goiandira;2016;241;31;14;;103;41;14;1;37;
Goiandira;2017;137;37;9;1;13;28;11;;38;
Goiandira;2018;235;50;11;1;88;26;24;0;35;235
Goianésia;1999;4334;455;24;2;28;501;279;4;3036;5
Goianésia;2000;4809;417;9;3;15;397;206;;3760;2
Goianésia;2001;6652;2683;22;1;100;465;232;;3149;
Goianésia;2002;4894;3311;11;;226;390;209;;747;
Goianésia;2003;5799;3774;32;;320;473;341;;859;
Goianésia;2004;7077;5003;29;4;61;586;432;;962;
Goianésia;2005;7311;4922;7;4;43;595;758;;982;
Goianésia;2006;7129;4807;10;3;144;573;652;56;884;
Goianésia;2007;8735;5677;31;;184;758;792;42;1251;
Goianésia;2008;9964;5790;52;1;894;1003;1158;5;1061;
Goianésia;2009;7926;4599;3;;278;1045;1019;47;935;
Goianésia;2010;11498;7245;2;1;398;1406;1417;65;964;
Goianésia;2011;9715;5052;19;19;648;1396;1352;16;1213;
Goianésia;2012;8158;4432;11;8;317;1266;1284;13;827;
Goianésia;2013;8676;3878;22;3;639;1355;1721;26;1032;
Goianésia;2014;8163;3176;14;10;1035;1414;1615;12;887;
Goianésia;2015;7953;3289;8;9;620;1426;1514;67;1020;
Goianésia;2016;7367;3098;1;18;540;1177;1772;90;671;
Goianésia;2017;9327;3401;6;8;1046;1420;2875;51;520;
Goianésia;2018;9085;3384;41;12;831;1653;2569;69;526;9085
Goiânia;1999;131898;21129;139;589;19109;40111;48611;472;903;835
Goiânia;2000;131085;20715;87;480;21130;37522;49372;255;1156;368
Goiânia;2001;125138;19132;93;488;18366;38415;47249;122;1153;120
Goiânia;2002;126029;19365;90;736;19742;37324;47462;101;1209;
Goiânia;2003;117722;18415;101;821;16129;38113;42523;95;1514;11
Goiânia;2004;129442;19961;83;451;18213;41581;47710;43;1400;
Goiânia;2005;148507;20451;241;693;22517;44074;58663;117;1751;
Goiânia;2006;144341;19874;417;834;21807;44273;55647;238;1251;
Goiânia;2007;156524;20604;150;419;23896;48841;60975;182;1457;
Goiânia;2008;184351;25061;133;486;30556;54443;71730;291;1651;
Goiânia;2009;191411;23888;118;452;35892;52644;76689;298;1430;
Goiânia;2010;227415;28132;69;553;46543;61127;88757;895;1334;
Goiânia;2011;263033;30173;117;485;58835;65569;105339;922;1593;
Goiânia;2012;266781;29660;69;1023;56071;68056;110104;263;1535;
Goiânia;2013;276524;29593;97;641;52102;69904;122318;330;1539;
Goiânia;2014;276926;27785;186;1011;48419;71320;126438;259;1508;
Goiânia;2015;227802;22450;62;1193;32602;59722;110087;211;1475;
Goiânia;2016;191713;17373;121;797;23932;49267;98761;152;1310;
Goiânia;2017;202189;18153;40;922;24626;52287;103663;119;2379;
Goiânia;2018;200814;17430;66;1130;22688;53455;104712;136;1197;200814
Goianira;1999;1514;183;5;;298;344;604;;80;
Goianira;2000;1328;251;7;10;249;310;396;;102;3
Goianira;2001;791;223;9;;131;102;231;;95;
Goianira;2002;892;375;2;29;136;121;140;;89;
Goianira;2003;1143;652;3;30;187;96;105;;70;
Goianira;2004;2235;250;10;170;220;156;1375;;54;
Goianira;2005;2257;404;7;100;520;153;1026;;47;
Goianira;2006;1709;858;16;53;292;188;238;;64;
Goianira;2007;1465;617;10;;333;178;248;;79;
Goianira;2008;1508;528;16;1;276;253;330;;104;
Goianira;2009;1302;586;11;;256;244;132;;73;
Goianira;2010;2104;1043;8;;397;302;267;;87;
Goianira;2011;2320;1155;25;;434;347;282;;77;
Goianira;2012;2172;1092;4;;484;296;208;;88;
Goianira;2013;2103;865;8;16;439;393;312;;70;
Goianira;2014;2559;1307;2;;386;485;299;;80;
Goianira;2015;2116;1142;6;7;242;434;223;;62;
Goianira;2016;2016;945;8;;171;589;226;;77;
Goianira;2017;2120;869;4;2;139;563;457;;86;
Goianira;2018;1685;668;5;4;128;488;309;0;83;1685
Goiás;1999;582;202;23;2;52;172;108;;20;3
Goiás;2000;459;118;11;2;6;110;164;;48;
Goiás;2001;519;100;13;3;12;178;116;;97;
Goiás;2002;418;57;29;1;47;138;51;;95;
Goiás;2003;501;54;58;;5;231;66;;85;2
Goiás;2004;364;24;19;3;12;104;86;;116;
Goiás;2005;439;22;1;5;7;128;153;;123;
Goiás;2006;709;261;17;3;25;140;164;;99;
Goiás;2007;602;155;46;;13;130;119;;139;
Goiás;2008;681;193;47;;6;188;117;;130;
Goiás;2009;796;225;33;;58;182;133;;165;
Goiás;2010;735;85;59;;115;175;153;;148;
Goiás;2011;932;280;53;;16;193;170;;220;
Goiás;2012;950;274;40;2;39;228;170;;197;
Goiás;2013;1007;164;51;4;102;242;227;;217;
Goiás;2014;1070;82;48;;117;327;278;;218;
Goiás;2015;972;46;49;3;91;257;296;;230;
Goiás;2016;1017;49;35;3;35;247;337;;311;
Goiás;2017;1218;43;49;;301;269;257;;299;
Goiás;2018;1048;60;25;0;231;244;217;0;271;1048
Goiatuba;1999;2233;381;11;1;119;372;302;;1038;9
Goiatuba;2000;2285;489;14;;79;295;144;;1264;
Goiatuba;2001;2529;491;5;;102;455;240;;1235;1
Goiatuba;2002;2435;1181;;;209;547;200;;298;
Goiatuba;2003;2370;1239;1;;24;661;160;;285;
Goiatuba;2004;2863;1615;;1;21;521;180;;525;
Goiatuba;2005;2836;1657;1;1;17;563;144;;453;
Goiatuba;2006;3261;1970;;1;19;432;507;1;331;
Goiatuba;2007;6375;3814;;;363;527;151;1;1519;
Goiatuba;2008;5630;419;1;;551;662;406;6;3585;
Goiatuba;2009;5954;470;;;10;619;319;;4536;
Goiatuba;2010;5241;540;;;25;793;431;;3452;
Goiatuba;2011;5543;2360;;;322;726;465;;1670;
Goiatuba;2012;4333;2277;;;81;835;465;1;674;
Goiatuba;2013;4142;2230;;;31;705;416;3;757;
Goiatuba;2014;4070;1527;;;14;808;1037;3;681;
Goiatuba;2015;3291;1086;;;25;671;905;2;602;
Goiatuba;2016;3510;1682;;;21;548;366;;893;
Goiatuba;2017;4571;2495;;;63;597;435;4;977;
Goiatuba;2018;4155;2144;0;0;35;631;416;7;922;4155
Gouvelândia;1999;43;4;;;8;14;6;;5;6
Gouvelândia;2000;31;;;;;4;6;;21;
Gouvelândia;2001;36;;;;;6;3;;27;
Gouvelândia;2002;16;;;;;4;;;12;
Gouvelândia;2003;27;;;;;9;1;;17;
Gouvelândia;2004;161;2;;;;10;11;;138;
Gouvelândia;2005;878;3;;;;9;7;;859;
Gouvelândia;2006;97;9;;;;11;22;;55;
Gouvelândia;2007;76;9;;;1;14;12;;40;
Gouvelândia;2008;126;1;;;;15;12;;98;
Gouvelândia;2009;66;;;;;14;6;;46;
Gouvelândia;2010;83;1;;;1;28;13;;40;
Gouvelândia;2011;168;32;;;;48;36;;52;
Gouvelândia;2012;130;14;;;;31;50;;35;
Gouvelândia;2013;171;7;;;1;35;74;;54;
Gouvelândia;2014;236;4;;;;29;158;;45;
Gouvelândia;2015;178;9;;;;35;66;;68;
Gouvelândia;2016;338;171;;;17;35;40;;75;
Gouvelândia;2017;196;100;;;;23;17;;56;
Gouvelândia;2018;184;43;0;0;27;35;9;0;70;184
Guapó;1999;102;37;1;1;11;23;18;;6;5
Guapó;2000;79;17;;;6;27;11;;18;
Guapó;2001;134;58;;2;14;13;23;;24;
Guapó;2002;187;84;;;4;47;27;;25;
Guapó;2003;169;45;;;6;27;37;;54;
Guapó;2004;263;146;;;5;42;10;;60;
Guapó;2005;225;84;5;5;5;50;24;;52;
Guapó;2006;253;84;5;;;57;46;;61;
Guapó;2007;316;122;18;;;53;24;;99;
Guapó;2008;284;111;10;2;;59;24;;78;
Guapó;2009;314;123;10;;;75;31;;75;
Guapó;2010;324;101;29;6;10;89;26;;63;
Guapó;2011;1095;159;14;9;660;93;85;;75;
Guapó;2012;1029;132;20;8;607;119;70;;73;
Guapó;2013;381;113;15;10;8;102;57;;76;
Guapó;2014;401;91;11;1;25;83;121;;69;
Guapó;2015;436;141;19;1;26;61;112;;76;
Guapó;2016;249;50;13;5;3;36;89;;53;
Guapó;2017;329;94;6;1;7;57;74;;90;
Guapó;2018;390;99;11;18;24;65;82;0;91;390
Guaraíta;1999;9;7;;;;1;;;1;
Guaraíta;2000;1;;;;;;;;1;
Guaraíta;2001;31;;;;28;;1;;2;
Guaraíta;2002;2;;;;;1;;;1;
Guaraíta;2003;19;;;;7;2;;;10;
Guaraíta;2004;12;;;;;;;;12;
Guaraíta;2005;7;1;;;;;;;6;
Guaraíta;2006;9;2;;;2;;1;;4;
Guaraíta;2007;4;;;;;1;;;3;
Guaraíta;2008;6;;;;;;1;;5;
Guaraíta;2009;14;;;;;2;1;;11;
Guaraíta;2010;13;;;;;;;;13;
Guaraíta;2011;22;1;;;;7;;;14;
Guaraíta;2012;22;2;;;;4;2;;14;
Guaraíta;2013;12;1;;;;2;;;9;
Guaraíta;2014;25;6;;;;7;1;;11;
Guaraíta;2015;12;2;;;1;2;2;;5;
Guaraíta;2016;24;11;;;;2;2;;9;
Guaraíta;2017;27;4;;;;6;2;;15;
Guaraíta;2018;33;4;0;0;1;9;5;0;14;33
Guarani de Goiás;1999;6;;;;;;;;6;
Guarani de Goiás;2000;33;;;;;1;32;;;
Guarani de Goiás;2001;8;;;;;1;4;;3;
Guarani de Goiás;2002;27;;;;;1;18;;8;
Guarani de Goiás;2003;9;;;;;3;1;;5;
Guarani de Goiás;2004;6;;;;;1;;;5;
Guarani de Goiás;2005;10;;;;;2;;;8;
Guarani de Goiás;2006;19;;5;;;2;6;;6;
Guarani de Goiás;2007;66;18;18;;1;1;12;;16;
Guarani de Goiás;2008;62;;53;;;3;;;6;
Guarani de Goiás;2009;49;;38;;;1;;;10;
Guarani de Goiás;2010;149;92;40;;;3;;;14;
Guarani de Goiás;2011;72;;23;;;34;;;15;
Guarani de Goiás;2012;40;;19;;;3;;;18;
Guarani de Goiás;2013;40;;24;;;4;;;12;
Guarani de Goiás;2014;60;;30;;;16;;;14;
Guarani de Goiás;2015;53;;39;;;2;1;;11;
Guarani de Goiás;2016;70;;16;1;;6;7;;40;
Guarani de Goiás;2017;96;;31;;;12;3;;50;
Guarani de Goiás;2018;64;0;26;0;0;4;2;0;32;64
Guarinos;1999;2;;;;1;;;;1;
Guarinos;2000;;;;;;;;;;
Guarinos;2001;3;;;;;;1;;2;
Guarinos;2002;3;;;;;;2;;1;
Guarinos;2003;;;;;;;;;;
Guarinos;2004;37;15;;3;17;;;;2;
Guarinos;2005;42;27;11;;;;;;4;
Guarinos;2006;21;;;6;;;4;;11;
Guarinos;2007;4;;;2;;;;;2;
Guarinos;2008;5;;;;;;;;5;
Guarinos;2009;2;;;;;;;;2;
Guarinos;2010;5;;;;;3;1;;1;
Guarinos;2011;10;;;3;;;1;;6;
Guarinos;2012;5;;;;;2;;;3;
Guarinos;2013;7;;;1;;1;;;5;
Guarinos;2014;14;;;;1;4;3;;6;
Guarinos;2015;8;;;;1;;4;;3;
Guarinos;2016;26;3;;;1;5;11;;6;
Guarinos;2017;105;22;;;4;45;27;;7;
Guarinos;2018;15;2;0;0;0;8;3;0;2;15
Heitoraí;1999;29;2;;;;15;;;12;
Heitoraí;2000;3;;;;;1;;;2;
Heitoraí;2001;33;24;;;;2;1;;6;
Heitoraí;2002;14;4;;;;2;2;;6;
Heitoraí;2003;12;;;;;7;1;;4;
Heitoraí;2004;13;6;;;;1;3;;3;
Heitoraí;2005;25;6;;;;7;1;;11;
Heitoraí;2006;39;3;;;;5;1;;30;
Heitoraí;2007;16;;;;;4;2;;10;
Heitoraí;2008;35;12;;;;12;2;;9;
Heitoraí;2009;38;12;;;;13;1;;12;
Heitoraí;2010;59;8;;;24;8;;;19;
Heitoraí;2011;42;10;;;;6;;;26;
Heitoraí;2012;38;5;;;;7;3;;23;
Heitoraí;2013;50;21;;;;17;4;;8;
Heitoraí;2014;80;34;;;;28;3;;15;
Heitoraí;2015;43;13;;;;12;4;;14;
Heitoraí;2016;39;6;;;;17;7;;9;
Heitoraí;2017;56;10;;;;20;5;;21;
Heitoraí;2018;106;16;0;0;1;24;23;0;42;106
Hidrolândia;1999;930;464;;2;62;185;127;;83;7
Hidrolândia;2000;1343;432;59;;75;132;481;1;156;7
Hidrolândia;2001;1032;295;68;;153;85;246;;185;
Hidrolândia;2002;1050;412;112;;92;122;140;;172;
Hidrolândia;2003;2034;528;;;182;99;999;;226;
Hidrolândia;2004;1606;429;;;13;94;831;1;238;
Hidrolândia;2005;992;421;;1;72;106;142;4;246;
Hidrolândia;2006;1055;428;;;126;84;161;;256;
Hidrolândia;2007;1269;441;;;139;203;171;;315;
Hidrolândia;2008;1324;565;3;;121;182;149;;304;
Hidrolândia;2009;1294;603;;10;30;183;159;;309;
Hidrolândia;2010;1415;569;3;8;3;259;225;;348;
Hidrolândia;2011;1694;699;3;3;21;263;338;;367;
Hidrolândia;2012;1748;757;3;2;14;255;316;;401;
Hidrolândia;2013;2275;957;;2;78;295;542;;401;
Hidrolândia;2014;2238;703;;2;47;789;351;;346;
Hidrolândia;2015;2058;707;;1;47;676;296;;331;
Hidrolândia;2016;1690;521;;9;79;381;406;;294;
Hidrolândia;2017;2011;671;4;;25;404;508;;399;
Hidrolândia;2018;2549;782;0;13;62;634;581;0;477;2549
Hidrolina;1999;33;13;;1;4;5;6;;4;
Hidrolina;2000;30;18;;;3;2;1;;6;
Hidrolina;2001;28;15;;;;6;5;;2;
Hidrolina;2002;21;12;;;;1;;;8;
Hidrolina;2003;62;38;;;;12;4;;8;
Hidrolina;2004;29;12;6;1;;;1;;9;
Hidrolina;2005;64;28;8;;;5;7;;16;
Hidrolina;2006;38;14;;;;8;3;;13;
Hidrolina;2007;44;9;2;;3;3;4;;23;
Hidrolina;2008;61;20;2;;;14;11;;14;
Hidrolina;2009;43;17;4;;;5;4;;13;
Hidrolina;2010;67;15;14;;;9;5;;24;
Hidrolina;2011;63;22;1;;;15;4;;21;
Hidrolina;2012;71;26;1;;;15;1;;28;
Hidrolina;2013;59;17;;;1;11;5;;25;
Hidrolina;2014;79;30;;;;21;3;;25;
Hidrolina;2015;54;14;;;;16;2;;22;
Hidrolina;2016;44;2;1;;1;14;5;;21;
Hidrolina;2017;64;2;;;;22;7;;33;
Hidrolina;2018;93;7;0;0;1;29;16;0;40;93
Iaciara;1999;161;31;;1;21;29;16;;9;54
Iaciara;2000;127;1;;1;52;45;7;;21;
Iaciara;2001;103;;;;52;21;3;;27;
Iaciara;2002;62;;;;4;25;10;;23;
Iaciara;2003;106;;;;;13;80;;13;
Iaciara;2004;88;3;;3;;24;22;;36;
Iaciara;2005;185;;;3;121;29;4;;28;
Iaciara;2006;266;1;;;134;27;13;;91;
Iaciara;2007;144;3;;;;37;7;;97;
Iaciara;2008;148;2;4;;;46;12;;84;
Iaciara;2009;173;;;;;50;14;;109;
Iaciara;2010;183;;;;;44;1;;138;
Iaciara;2011;210;;;;;57;16;;137;
Iaciara;2012;237;;;;47;56;17;;117;
Iaciara;2013;201;2;;;;73;16;;110;
Iaciara;2014;255;1;;;37;65;24;;128;
Iaciara;2015;253;3;;;13;40;20;;177;
Iaciara;2016;255;;;;;50;33;;172;
Iaciara;2017;215;;;;5;59;23;;128;
Iaciara;2018;224;7;0;0;22;71;34;0;90;224
Inaciolândia;1999;54;9;;;10;24;8;;3;
Inaciolândia;2000;59;1;;;7;21;14;;16;
Inaciolândia;2001;69;11;;;;28;8;;22;
Inaciolândia;2002;78;9;;;;20;3;;46;
Inaciolândia;2003;78;15;;;4;22;5;;32;
Inaciolândia;2004;55;;;1;;23;7;;24;
Inaciolândia;2005;42;;;1;;16;7;;18;
Inaciolândia;2006;138;1;;;1;30;38;;68;
Inaciolândia;2007;551;1;;;3;46;30;;471;
Inaciolândia;2008;467;3;;;;46;63;;355;
Inaciolândia;2009;378;2;;;4;59;52;;261;
Inaciolândia;2010;409;8;;;;72;59;;270;
Inaciolândia;2011;524;20;;;;64;100;;340;
Inaciolândia;2012;400;3;;;;59;24;;314;
Inaciolândia;2013;320;6;;;;38;38;;238;
Inaciolândia;2014;313;10;;;7;46;66;;184;
Inaciolândia;2015;313;;;;;38;46;;229;
Inaciolândia;2016;240;8;;;;48;37;;147;
Inaciolândia;2017;321;10;;;1;41;44;;225;
Inaciolândia;2018;263;1;3;0;1;56;32;0;170;263
Indiara;1999;446;64;31;2;23;61;196;;61;8
Indiara;2000;452;48;65;;22;53;25;;239;
Indiara;2001;589;43;39;;6;48;26;1;426;
Indiara;2002;481;55;53;;14;45;14;;300;
Indiara;2003;310;42;93;;2;79;11;;83;
Indiara;2004;420;54;95;;19;82;84;;86;
Indiara;2005;361;35;96;;3;82;19;;126;
Indiara;2006;301;32;112;;2;88;18;;49;
Indiara;2007;453;45;153;;3;135;25;;92;
Indiara;2008;499;35;200;;4;80;74;;106;
Indiara;2009;501;57;157;;4;97;103;;83;
Indiara;2010;617;91;187;;28;147;78;;86;
Indiara;2011;1796;139;226;;958;140;114;;219;
Indiara;2012;1617;142;242;;687;173;107;;266;
Indiara;2013;2689;182;296;;1473;171;159;;408;
Indiara;2014;2108;205;164;;855;204;199;;481;
Indiara;2015;1043;141;61;;182;194;172;;293;
Indiara;2016;1382;86;61;;291;399;169;;376;
Indiara;2017;1243;134;71;;146;198;388;;306;
Indiara;2018;1575;191;76;0;152;155;705;0;296;1575
Inhumas;1999;2292;1170;;3;53;470;281;;314;1
Inhumas;2000;1878;1107;;3;20;365;149;2;231;1
Inhumas;2001;2102;920;;1;36;493;288;;362;2
Inhumas;2002;2299;1176;;;24;441;255;;403;
Inhumas;2003;2165;869;;;32;560;239;;465;
Inhumas;2004;3356;1901;;1;103;644;309;;398;
Inhumas;2005;3426;1751;;1;129;807;291;;447;
Inhumas;2006;4024;2124;;;134;826;591;;349;
Inhumas;2007;5244;2919;;;163;972;497;;693;
Inhumas;2008;5098;2595;;;214;1106;574;;609;
Inhumas;2009;5590;3145;;;301;1009;395;;740;
Inhumas;2010;5498;2591;;;384;1306;607;;610;
Inhumas;2011;5953;2966;;2;184;1497;702;;602;
Inhumas;2012;5432;2904;1;;30;1177;654;;666;
Inhumas;2013;6506;3194;3;1;603;1212;720;;773;
Inhumas;2014;6310;3097;;3;282;1287;825;;816;
Inhumas;2015;5069;2343;;2;104;1041;879;;700;
Inhumas;2016;5041;2423;;;68;897;1092;;561;
Inhumas;2017;5843;2825;;;62;1009;1258;;689;
Inhumas;2018;5491;2349;0;0;80;957;1361;1;743;5491
Ipameri;1999;1215;542;1;;37;255;231;;146;3
Ipameri;2000;1099;203;7;;20;171;463;;233;2
Ipameri;2001;833;139;7;;19;214;192;;262;
Ipameri;2002;1839;539;21;;40;215;420;;604;
Ipameri;2003;1262;174;9;;13;221;419;;426;
Ipameri;2004;2973;1153;30;1;8;209;434;;1138;
Ipameri;2005;2203;587;8;;5;204;253;;1146;
Ipameri;2006;2261;245;4;;8;234;185;;1585;
Ipameri;2007;3019;319;4;;4;229;178;;2285;
Ipameri;2008;3429;216;3;;3;232;210;;2765;
Ipameri;2009;3374;359;5;;182;264;240;;2324;
Ipameri;2010;3561;422;9;;113;320;192;;2505;
Ipameri;2011;3318;430;;;167;374;284;;2063;
Ipameri;2012;2680;294;;;94;365;366;;1561;
Ipameri;2013;2485;308;1;1;161;414;473;;1127;
Ipameri;2014;3069;341;1;1;138;420;1003;;1165;
Ipameri;2015;2365;220;2;;52;457;443;;1191;
Ipameri;2016;2293;205;;;234;440;409;;1005;
Ipameri;2017;2241;256;;;202;413;403;;967;
Ipameri;2018;1982;243;0;0;20;372;405;0;942;1982
Ipiranga de Goiás;1999;;;;;;;;;;
Ipiranga de Goiás;2000;;;;;;;;;;
Ipiranga de Goiás;2001;;;;;;;;;;
Ipiranga de Goiás;2002;;;;;;;;;;
Ipiranga de Goiás;2003;3;;;;;1;;;2;
Ipiranga de Goiás;2004;7;;;;;5;;;2;
Ipiranga de Goiás;2005;3;;;;;3;;;;
Ipiranga de Goiás;2006;7;3;;;;3;;;1;
Ipiranga de Goiás;2007;9;3;;;;2;2;;2;
Ipiranga de Goiás;2008;17;3;;;;9;1;;4;
Ipiranga de Goiás;2009;21;6;;;;9;;;6;
Ipiranga de Goiás;2010;24;1;;;;13;5;;5;
Ipiranga de Goiás;2011;17;;;;;7;7;;3;
Ipiranga de Goiás;2012;30;12;;;;13;;;5;
Ipiranga de Goiás;2013;70;29;;;;34;6;;1;
Ipiranga de Goiás;2014;64;42;;;;16;2;;4;
Ipiranga de Goiás;2015;57;43;;;;9;2;;3;
Ipiranga de Goiás;2016;29;19;;;;8;;;2;
Ipiranga de Goiás;2017;21;7;;;;10;2;;2;
Ipiranga de Goiás;2018;115;28;0;0;0;36;3;0;48;115
Iporá;1999;604;105;;2;29;247;197;2;17;5
Iporá;2000;712;94;12;2;36;305;189;;74;
Iporá;2001;667;66;2;;27;298;181;;93;
Iporá;2002;562;39;3;1;5;298;169;1;46;
Iporá;2003;580;28;1;;2;292;188;;69;
